_id,_time_c,_time_u,location,date,type,competition,face,distance,distance_units,maxshotsinserie,maxseries,bowsetup_id,arrowset_id,sightadviceaccept_shot_id,meteo_weather,meteo_wind,meteo_winddir,notes,unrecorded_volume,unrecorded_score,time_prep,time_shoot,time_warn,forced_end,archived,_aid
1049,1691085021,1691238413,berlijn,1691107200,1,1,10,70.0,0,1,30,9,12,,3.0,7.0,,"heel veel wind, zeer tevreden van de scores (een van de beste van het veld) maar niet genoeg tegen de japanner in de 1/48ste finale. 28 tegen 29,... jammer van het eindresultaat",30,,,,,,0,r1iJvHbkTs7K
1050,1691236274,1691238756,kjss outdoor,1691193600,1,0,10,70.0,0,1,0,9,12,,4.0,,,losschieten,84,,,,,,0,r1iJvHbkTs7K
1051,1691236300,1691236300,kjss outdoor,1691193600,1,0,10,70.0,0,6,6,9,12,,4.0,,,"zwarte CTH tab

gelet op goeie backtension en in beweging blijven",,,,,,,0,r1iJvHbkTs7K
1052,1691402162,1691402162,KJSS Rumst,1691366400,1,0,10,70.0,0,1,120,9,12,,2.0,7.0,,"pijn in elleboog voorbije dagen dus rustig aan doen. af en toe met schieten ook pijnscheut maar bij aanpassend schieten ok

goed gevoel vandaag, heel veel wind maar toch sterk schieten = goeie groepen",120,,,,,,0,r1iJvHbkTs7K
1053,1691568460,1691568488,kjss outdoor,1691452800,1,0,10,70.0,0,1,120,9,12,,2.0,5.0,,"ochtendsessie

goed gevoel opgezocht en geschoten met plezier

ging nog redelijk goed, goede groepen af en toe met een aantal 10en in harde wind (tegenmikken in 8/7 soms)",120,,,,,,0,r1iJvHbkTs7K
1054,1691568480,1691568480,kjss outdoor,1691452800,1,0,10,70.0,0,1,120,9,12,,2.0,5.0,,namiddagsessie ongeveer gelijk als vorige,120,,,,,,0,r1iJvHbkTs7K
1055,1691597797,1692346986,kjss outdoor,1691539200,1,0,10,70.0,0,1,120,9,12,,2.0,4.0,,"opmeting materiaal gedaan want staat nu goed, zie veranderingen",120,,,,,,0,r1iJvHbkTs7K
1056,1691597846,1691597846,kjss outdoor,1691539200,1,0,10,70.0,0,1,100,9,12,,1.0,3.0,,"namiddagsessie, minder wind. op het einde zelfs windstil

terug zeer goede groepen, zie fotos. leuk en sterk gevoel van schieten vandaag, alles ging soepel en vlot",100,,,,,,0,r1iJvHbkTs7K
1057,1691697689,1691697689,kjss outdoor,1691625600,1,0,10,70.0,0,1,213,9,12,,2.0,1.0,,"in het begin goed, daarna wat rondom rond (matchen tegen d'almeida, veel 27 en paar keer 28, veel 9s) 2x 323 geschoten op 72p... laatste ronde 323 af en toe hoge pijlen (8/7) door onverklaarbare redenen...

nadien na pauze wel terug goed gevoel en zat mooi in groepjes. 
dan voornamelijk gelet op ontspannen gezicht en druk opbouwen in schouderblad R backtension",213,,,,,,0,r1iJvHbkTs7K
1058,1692095324,1692095324,Parijs,1692057600,1,0,10,70.0,0,1,72,9,12,,1.0,1.0,,"goed gevoel, stevig opgegaan wel veel zon tegenlicht en vizier moeilijk op geel te zetten (ziet het niet goed) maar zo wat met hele vizierpin omkadering gemikt en ging goed. ook los en voorhand waren goed",72,,,,,,0,r1iJvHbkTs7K
1059,1692132097,1692346943,kjss outdoor,1691712000,1,0,10,70.0,0,1,120,9,12,,1.0,1.0,,"goede training!
Ontspannen hand dood in grip zetten en gewoon steun bieden, ankeren, mikken en terwijl doorduwen met hele arm (denk aan armbeschermer in X te duwen)

Soepel maar stabiel ankeren met wijsvinger zijkant kaakbeen

-> zalig en overtuigend gevoel terug gehad sinds lange tijd en te kunnen steken L / R in de 10, mooi compacte groepen veel 28",120,,,,,,0,r1iJvHbkTs7K
1060,1692204515,1692204515,Parijs,1692144000,1,1,10,70.0,0,6,6,9,12,,2.0,1.0,,zeer goed gevoel en weten dat er heel wat 9.99's tussen zaten (minimaal 4ptn meer als die raakte) leuk gevoel :),,341.0,,,,,0,r1iJvHbkTs7K
1061,1692204554,1692204672,Parijs,1692144000,1,1,10,70.0,0,6,6,9,12,,2.0,1.0,,"ging goed, beetje minder echt hoge rondes en 53 maar tevreden

676 Belgisch record",,335.0,,,,,0,r1iJvHbkTs7K
1062,1692204653,1692204653,Parijs,1692144000,1,1,10,70.0,0,1,30,9,12,,2.0,3.0,,"1/64ste tegen mexicaan die slechte 1e ronde had... hierdoor pech, weeral... fcking kutgevoel en schieten zelf was wel ok sommige schoten maar mochten meer 10en zijn normaal win je daarmee in de 64ste match wel, zeer bitter zuur en hard gevoel!",30,,,,,,0,r1iJvHbkTs7K
1063,1692221067,1692221067,Parijs,1692144000,1,0,10,70.0,0,1,27,9,12,,2.0,1.0,,"trainingfield, ging goed",27,,,,,,0,r1iJvHbkTs7K
1066,1692346094,1692346094,Brasschaat,1691798400,0,1,22,18.0,0,1,54,9,12,,4.0,2.0,,"poules gingen goed veel 28, alles gewonnen 1e van de poule, kwam halve finale tegen Theo uit en ging ook goed veel 27 28 29 maar bij 5-1 komt theo terug tot s/o en schiet ik een sterke hoge 8 en hij valt net binnen geel...",54,,,,,,0,r1iJvHbkTs7K
1067,1692346134,1692346134,Brasschaat,1691798400,1,1,10,70.0,0,1,40,9,12,,2.0,5.0,,"finaleveld
teams gewonnen
individueel brons",40,,,,,,0,r1iJvHbkTs7K
1068,1692346225,1692346225,Parijs,1692230400,1,1,10,70.0,0,1,50,9,12,,1.0,2.0,,"team finales turkije was te sterk 

53 (elian minder)
53 (iedereen minder)
56 (iedereen goed, ik 2x 9.99 die net niet raakte)",50,,,,,,0,r1iJvHbkTs7K
1069,1692513899,1692513899,kjss outdoor,1692489600,1,0,10,70.0,0,1,110,9,12,,1.0,2.0,,"900 rondje geschoten, leuk om wat low level te schieten op de club, 3x 10x 3p 
286 op 40m
293 op 30m
265 op 50m (veel te veel randjes niet gehad en 25 26)",110,,,,,,0,r1iJvHbkTs7K
1070,1692901410,1692901410,kjss outdoor,1692835200,1,0,10,70.0,0,1,150,9,12,,2.0,1.0,,"goed en zelfde gevoel van dinsdag aangehouden, voelde goed, mooie groepen en sterk schieten",150,,,,,,0,r1iJvHbkTs7K
1071,1692993920,1692993988,kjss outdoor,1692921600,1,0,10,70.0,0,1,154,9,12,,1.0,4.0,,"rondes van 11 geschoten. terug zeer goed gevoel zoals dinsdag en donderdag, veel 10en! zeer goed",154,,,,,,0,r1iJvHbkTs7K
1072,1692993980,1692993980,kjss outdoor,1692662400,1,0,10,70.0,0,1,150,9,12,,1.0,1.0,,"veel 10en, goed gevoel, letten op sta daard aandachtspunten",150,,,,,,0,r1iJvHbkTs7K
1073,1693226668,1693226824,Purmerend,1693094400,1,1,10,70.0,0,6,0,9,12,,,,,Proefpijlen,18,,,,,,0,r1iJvHbkTs7K
1074,1693226668,1693226824,Purmerend,1693094400,1,1,10,70.0,0,6,6,9,12,,2.0,3.0,,"vielen er beter in deze ronde, sterk gevoel als afgelope trainingen",,339.0,,,,,0,r1iJvHbkTs7K
1075,1693226668,1693226824,Purmerend,1693094400,1,1,10,70.0,0,6,6,9,12,,2.0,1.0,,veel die de randjes niet raakte,,328.0,,,,,0,r1iJvHbkTs7K
1076,1693226811,1693226824,Purmerend,1693094400,1,1,10,70.0,0,1,36,9,12,,5.0,2.0,,"finales hevige regen. verloor in 1/2e van willem door pas te maat midden te vinden (beetje hoog laag sukkelen met regenaanpassingen) 

laatste ronde zat goed bij elkaar maar alles rechts in groep van 10 en gelijke punten bij 5-3 dus moest voor brons

werd gecancelled door wat bliksem",36,,,,,,0,r1iJvHbkTs7K
1077,1693333251,1693333251,kjss outdoor,1693267200,1,0,10,70.0,0,1,165,9,12,,1.0,3.0,,"hele dag zwaar werken (tenten afbreken) 
voelde wat raar in begin maar zeer snel terug goed gevoel gevonden

nog steeds goede gevoel onderhouden, voelde ok aan, veel 10en en goede groepen alleen letten op 3e vinger en langs gezicht doorwerken terwijl druk hoog in grip blijft want soms wat hoog 8 7",165,,,,,,0,r1iJvHbkTs7K
1078,1693382469,1693389203,Herentals,1693353600,1,0,10,70.0,0,6,6,9,12,,4.0,1.0,,"zeer goed gevoel, sterk zoals voorbije dagen en vlot, alles viel mooi samen",,,,,,,0,r1iJvHbkTs7K
1079,1693385467,1693389197,Herentals,1693353600,1,0,10,70.0,0,6,6,9,12,,3.0,1.0,,"zeer goed gevoel, sterk zoals voorbije dagen en vlot, alles viel mooi samen",,,,,,,0,r1iJvHbkTs7K
1080,1693387236,1693389364,Herentals,1693353600,1,0,10,70.0,0,1,33,9,12,,3.0,,,"inschieten

zeer goed gevoel, sterk zoals voorbije dagen en vlot, alles viel mooi samen

matchen training tegen maarten 
(m)28 (j)29, (m)28 (j)30, (m)30 (j)29, (m)27 (j)27, (m)27 (j)27

en arne
(a)26 (j)29, (a)25 (j)28, (a)26 (j)29

ging zeer goed, goed gevoel en veel vertrouwen",57,,,,,,0,r1iJvHbkTs7K
1081,1693502913,1693503645,kjss outdoor,1693440000,1,0,10,70.0,0,1,156,9,12,,3.0,4.0,,"losschieten, 13p na stijf van werken  gisteren. ging wel goed begin wat rondom maar snel terug veel geel en 10",182,,,,,,0,r1iJvHbkTs7K
1082,1693824455,1693826348,kjss outdoor,1693526400,1,0,10,70.0,0,1,103,9,12,,1.0,2.0,,lichte training goed gevoel opzoeken,103,,,,,,0,r1iJvHbkTs7K
1083,1693824486,1693826093,Namen,1693612800,1,1,10,70.0,0,6,0,9,12,,,,,Proefpijlen,20,,,,,,0,r1iJvHbkTs7K
1084,1693824486,1693826278,Namen,1693612800,1,1,10,70.0,0,6,6,9,12,,2.0,2.0,,"middenseries wat minder (paar keer 53), goe gestart en geeindigd. vaak mooie groepjes ter grootte van 10 maar links 9k dus weinig punten",,328.0,,,,,0,r1iJvHbkTs7K
1085,1693824486,1693826329,Namen,1693612800,1,1,10,70.0,0,6,6,9,12,,2.0,2.0,,"beter dan eerste, vielen er goed in goed begonnen en midden, einde iets minder 54, stond op 284",,336.0,,,,,0,r1iJvHbkTs7K
1086,1693826115,1693826115,Namen,1693699200,1,1,10,70.0,0,1,12,9,12,,1.0,2.0,,opwarmen,12,,,,,,0,r1iJvHbkTs7K
1087,1693826207,1693826207,Namen,1693612800,1,1,10,70.0,0,1,60,9,12,,1.0,2.0,,"eliminaties, 
bye
axel 6-0
jelle 6-2
arne 6-4
kurt 4-6 jammer met laatste pijlen wat links en net 9 niet raken en kurt 1tje wel waardoor 26 27 winst voor hem",60,,,,,,0,r1iJvHbkTs7K
1088,1693991997,1693991997,Herentals,1693958400,1,0,0,70.0,0,1,90,9,12,,1.0,1.0,,eerste training met Nicolas,90,,,,,,0,r1iJvHbkTs7K
1089,1694006366,1694010318,Herentals,1693958400,1,0,10,70.0,0,1,30,9,12,,1.0,2.0,,,130,,,,,,0,r1iJvHbkTs7K
1090,1694076516,1694076554,Herentals,1694044800,1,0,0,70.0,0,1,100,9,12,,1.0,1.0,,opwarmen ging wel goed,110,,,,,,0,r1iJvHbkTs7K
1091,1694076595,1694096684,Herentals,1694044800,1,0,10,70.0,0,1,11,9,12,,1.0,1.0,,"met blazoen ging goed, mooie groepen in geel en voelde sterk aan",66,,,,,,0,r1iJvHbkTs7K
1092,1694090287,1694090287,Herentals,1694044800,1,0,10,70.0,0,9,4,9,12,,1.0,1.0,,,,,,,,,0,r1iJvHbkTs7K
1093,1694092952,1694092952,Herentals,1694044800,1,0,10,70.0,0,9,4,9,12,,1.0,1.0,,,,,,,,,0,r1iJvHbkTs7K
1094,1694200584,1694200584,Herentals,1694131200,1,0,10,70.0,0,1,250,9,12,,1.0,,,"training Nicolas, letten op: 

Tonus minimum en relax! 

Schouder in kommetje zetten en laag houden (als in niet laten schieten na schot) dus geen spanning...

Gevoel van Beetje ingehouden te staan met voorhand


=> boog - 3 toeren gegaan",250,,,,,,0,r1iJvHbkTs7K
1095,1694251824,1694263043,KJSS Rumst,1694217600,1,0,0,5.0,0,1,164,9,12,,1.0,1.0,,"met lichte latten in atf dx

letten op aandachtspunten van gisteren (schouder niet bewegen,...) geen explosie...",164,,,,,,0,r1iJvHbkTs7K
1096,1694263035,1694263035,KJSS Rumst,1694217600,1,0,0,5.0,0,1,100,9,12,,1.0,1.0,,verder zetten met lichte latten in atf dx,100,,,,,,0,r1iJvHbkTs7K
1097,1695464698,1695477981,Herentals,1695340800,1,0,0,5.0,0,1,370,9,12,,2.0,,,"trainen nieuwe techniek, arm gewoon opheffen en bot op bot, linkse zij wat lager zetten voor het schieten

relax!",380,,,,,,0,r1iJvHbkTs7K
1098,1695464823,1695478060,Herentals,1695427200,1,0,0,5.0,0,1,0,9,12,,2.0,,,"verder trainen op techiek, vannin begin redelijk ok kunnen starten",142,,,,,,0,r1iJvHbkTs7K
1099,1695478050,1695478050,Herentals,1695427200,1,0,0,30.0,0,1,72,9,12,,2.0,,,,72,,,,,,0,r1iJvHbkTs7K
1100,1695478075,1695484772,Herentals,1695427200,1,0,0,50.0,0,1,120,9,12,,2.0,,,,130,,,,,,0,r1iJvHbkTs7K
1101,1695653514,1695653514,kjss outdoor,1695600000,1,0,0,5.0,0,1,180,9,12,,1.0,,,verder getraind op nieuwe techniek met video delay ging goed zie filmpjes,180,,,,,,0,r1iJvHbkTs7K
1102,1695758435,1695758435,KJSS Rumst,1695686400,3,0,0,18.0,0,1,133,9,12,,6.0,,,410 getest en nieuwe techniek getraind,133,,,,,,0,r1iJvHbkTs7K
1104,1695841892,1695841973,Herentals,1695772800,1,0,0,30.0,0,1,150,11,12,,2.0,,,deel 2 avond,150,,,,,,0,r1iJvHbkTs7K
1105,1695841951,1695842002,Herentals,1695772800,1,0,0,30.0,0,1,200,12,12,,2.0,,,"verdergegaan op techniek, zonder Nicolas

450 en 500 skylon paragons getest en vliegt nog steeds te stijf",200,,,,,,0,r1iJvHbkTs7K
1106,1695920610,1695920610,Herentals,1695859200,1,0,11,30.0,0,1,164,9,13,,3.0,,,verder gegaan met techniek,164,,,,,,0,r1iJvHbkTs7K
1107,1695928826,1695928826,Herentals,1695859200,1,0,11,50.0,0,1,154,9,13,,3.0,,,pees dichter bij borst en verder gegaan op techniek,154,,,,,,0,r1iJvHbkTs7K
1108,1695988471,1695988471,KJSS Rumst,1695945600,3,0,0,5.0,0,1,110,9,13,,6.0,,,"verder op techniek, borst ontspannen en meer pees dichterbij door L schouder iets verder in te zetten",110,,,,,,0,r1iJvHbkTs7K
1109,1695998226,1695998226,KJSS Rumst,1695945600,3,0,0,18.0,0,1,154,9,13,,6.0,,,,154,,,,,,0,r1iJvHbkTs7K
1110,1696178180,1696178180,SSA,1696118400,1,0,13,30.0,0,1,275,9,13,,1.0,5.0,,"eerste keer met echt prestatiegevoel. ging zeer goed eigenlijk. boog voelde licht aan, gevoel van goed uitgerust te zijn na een dag niet te schieten. veel goede groepen. was ook wel wat wind

technisch sterk, geen moeite met arm hoog houden en zag er zeer goed uit volgens steven, weinig beweging in/na het schot van lichaam. techniek ging al een beetje vanzelf",275,,,,,,0,r1iJvHbkTs7K
1111,1696270337,1696270337,Puurs thuis,1696204800,1,0,0,12.0,0,1,220,9,13,,3.0,,,veel pijlen op korte tijd. voelde goed aan maar begin leek beter te zijn dan 3/4e maar tegen einde terug goed gevoel,220,,,,,,0,r1iJvHbkTs7K
1112,1696449525,1696449607,Herentals,1696377600,1,0,10,70.0,0,1,170,12,13,,3.0,,,verder gaan op techniek,180,,,,,,0,r1iJvHbkTs7K
1113,1696449553,1696449553,Herentals,1696377600,1,0,13,50.0,0,1,200,12,13,,3.0,,,met blazoen,200,,,,,,0,r1iJvHbkTs7K
1114,1696449584,1696449598,Herentals,1696377600,1,0,13,50.0,0,1,90,12,13,,3.0,,,"4/10

Zelfde verdergegaan en zat er al wat in 


Hoofd licht kantelen omhoog

Ankeren en 'rustpunt' 

Wachten en inside schouder naar achter brengen (INTENTIE)

...maar Terwijl INTENTIE van over schouderblad te roteren schuin richting oor",90,,,,,,0,r1iJvHbkTs7K
1115,1696604399,1696604410,Herentals,1696550400,1,0,13,30.0,0,1,110,12,13,,3.0,,,verdergaan op gisteren maar letten op voorhand hoog houden,110,,,,,,0,r1iJvHbkTs7K
1116,1696604428,1696604428,Herentals,1696550400,1,0,13,30.0,0,1,170,12,13,,3.0,,,,170,,,,,,0,r1iJvHbkTs7K
1117,1696618799,1696618805,Herentals,1696550400,1,0,13,30.0,0,1,160,12,13,,3.0,,,"hoofd iets meer hoog zetten en heupen wat naar Rechts, vooraan laag en beetje hoek schuin omhoog met trekarm",170,,,,,,0,r1iJvHbkTs7K
1118,1696678793,1696678793,Herentals,1696636800,1,0,10,30.0,0,9,4,12,13,,3.0,,,eerste test,,,,,,,0,r1iJvHbkTs7K
1119,1696681139,1696681139,Herentals,1696636800,1,0,13,30.0,0,9,4,12,13,,,,,,,,,,,,0,r1iJvHbkTs7K
1120,1697030628,1697030628,Herentals,1696982400,1,0,13,50.0,0,9,4,12,13,,,,,,,,,,,,0,r1iJvHbkTs7K
1121,1697145846,1697145846,KJSS Rumst,1697068800,3,0,25,18.0,0,1,200,12,13,,6.0,,,,200,,,,,,0,r1iJvHbkTs7K
1122,1697182320,1697182331,KJSS Rumst,1696809600,3,0,25,18.0,0,1,175,12,13,,,,,,175,,,,,,0,r1iJvHbkTs7K
1123,1697182414,1697182414,Herentals,1696464000,1,0,13,50.0,0,1,320,12,13,,,,,,320,,,,,,0,r1iJvHbkTs7K
1124,1697182461,1697182461,KJSS Rumst,1696291200,3,0,25,18.0,0,1,120,12,13,,6.0,,,,120,,,,,,0,r1iJvHbkTs7K
1125,1697207378,1697229726,KJSS Rumst,1697155200,3,0,0,18.0,0,1,120,12,13,,6.0,,,,164,,,,,,0,r1iJvHbkTs7K
1126,1697207390,1697207390,KJSS Rumst,1697155200,3,0,25,18.0,0,1,100,12,13,,6.0,,,,100,,,,,,0,r1iJvHbkTs7K
1127,1697287782,1697287830,KJSS Rumst,1697241600,3,0,0,18.0,0,1,100,12,13,,,,,,120,,,,,,0,r1iJvHbkTs7K
1128,1697287810,1697287810,KJSS Rumst,1697241600,3,0,25,18.0,0,1,132,12,13,,,,,,132,,,,,,0,r1iJvHbkTs7K
1129,1697497129,1697497129,Puurs,1697500800,1,0,0,5.0,0,1,120,12,13,,,,,,120,,,,,,0,r1iJvHbkTs7K
1130,1697575910,1697575910,KJSS Rumst,1697500800,3,0,25,18.0,0,1,175,12,13,,6.0,,,,175,,,,,,0,r1iJvHbkTs7K
1131,1697699684,1697699697,Herentals,1697587200,1,0,0,5.0,0,1,275,12,13,,3.0,,,get the string closer to the chest,110,,,,,,0,r1iJvHbkTs7K
1132,1697699762,1697699775,Herentals,1697587200,1,0,10,70.0,0,1,312,12,13,,3.0,,,eerste keer terug 70 zeer open groep,312,,,,,,0,r1iJvHbkTs7K
1133,1697736071,1697736071,Herentals,1697673600,1,0,0,5.0,0,1,50,9,13,,3.0,,,,50,,,,,,0,r1iJvHbkTs7K
1134,1697736103,1697741333,Herentals,1697673600,1,0,10,70.0,0,1,124,9,13,,3.0,,,letten op zelfde als gisteren trekhand naar binnen toe en R schouder intentie schuin omhoog maar terwijl vooraan iets meer opengaan en zelfde rechtts zelfde links INTENTIE naar doel,174,,,,,,0,r1iJvHbkTs7K
1135,1697803598,1697803598,Puurs,1697414400,1,0,0,5.0,0,1,150,12,13,,,,,,150,,,,,,0,r1iJvHbkTs7K
1136,1697810999,1697810999,KJSS Rumst,1697760000,3,0,25,18.0,0,1,230,12,13,,6.0,,,,230,,,,,,0,r1iJvHbkTs7K
1137,1698008910,1698008910,KJSS Rumst,1697846400,3,0,25,18.0,0,1,200,12,13,,6.0,,,,200,,,,,,0,r1iJvHbkTs7K
1138,1698209125,1698322403,deagu,1698192000,1,0,10,70.0,0,6,6,12,14,,1.0,1.0,,,,,,,,,0,r1iJvHbkTs7K
1139,1698212292,1698322412,Herentals,1698192000,1,0,10,70.0,0,6,6,12,14,,1.0,1.0,,,,,,,,,0,r1iJvHbkTs7K
1140,1698221397,1698221397,deagu,1698105600,1,0,0,5.0,0,1,110,12,13,,,,,,110,,,,,,0,r1iJvHbkTs7K
1141,1698221708,1698221708,deagu,1698192000,1,0,10,70.0,0,1,334,12,14,,,,,,334,,,,,,0,r1iJvHbkTs7K
1142,1698322362,1698322362,deagu,1698278400,1,0,0,5.0,0,1,75,12,14,,,,,,75,,,,,,0,r1iJvHbkTs7K
1143,1698322391,1698322391,deagu,1698278400,1,0,10,70.0,0,1,345,12,14,,1.0,,,,345,,,,,,0,r1iJvHbkTs7K
1144,1698403350,1698403350,deagu,1698364800,1,0,10,70.0,0,1,200,12,14,,2.0,3.0,,,200,,,,,,0,r1iJvHbkTs7K
1145,1698403372,1698403372,deagu,1698364800,1,0,0,5.0,0,1,150,12,14,,1.0,1.0,,,150,,,,,,0,r1iJvHbkTs7K
1146,1698492518,1698492518,deagu,1698451200,1,0,0,5.0,0,1,100,12,14,,1.0,,,,100,,,,,,0,r1iJvHbkTs7K
1147,1698492536,1698492536,deagu,1698451200,1,0,10,70.0,0,1,339,12,14,,1.0,2.0,,,339,,,,,,0,r1iJvHbkTs7K
1148,1698551622,1698551622,deagu,1698537600,1,0,0,5.0,0,1,25,12,14,,,,,,25,,,,,,0,r1iJvHbkTs7K
1149,1698551634,1698551634,deagu,1698537600,1,0,10,70.0,0,1,200,12,14,,1.0,2.0,,,200,,,,,,0,r1iJvHbkTs7K
1150,1698641749,1698641749,deagu,1698624000,1,0,10,70.0,0,9,4,12,14,,1.0,3.0,,,,,,,,,0,r1iJvHbkTs7K
1151,1698643757,1698643757,deagu,1698624000,1,0,10,70.0,0,9,4,12,14,,,,,,,,,,,,0,r1iJvHbkTs7K
1152,1698647791,1698647791,deagu,1698624000,1,0,10,70.0,0,9,4,12,14,,,,,,,,,,,,0,r1iJvHbkTs7K
1153,1698650007,1698650007,deagu,1698624000,1,0,10,70.0,0,9,4,12,14,,1.0,2.0,,,,,,,,,0,r1iJvHbkTs7K
1154,1698657650,1698657650,deagu,1698624000,1,0,10,70.0,0,1,336,12,14,,1.0,2.0,,,336,,,,,,0,r1iJvHbkTs7K
1155,1698729669,1698729669,deagu,1698710400,1,0,10,70.0,0,9,4,12,14,,1.0,2.0,,,,,,,,,0,r1iJvHbkTs7K
1156,1698732300,1698732300,deagu,1698710400,1,0,10,70.0,0,9,4,12,14,,,,,,,,,,,,0,r1iJvHbkTs7K
1157,1698737981,1698737981,deagu,1698710400,1,0,10,70.0,0,9,4,12,14,,1.0,1.0,,,,,,,,,0,r1iJvHbkTs7K
1158,1698739849,1698739849,deagu,1698710400,1,0,10,70.0,0,9,4,12,14,,1.0,1.0,,,,,,,,,0,r1iJvHbkTs7K
1159,1698745410,1698745410,deagu,1698710400,1,0,10,70.0,0,1,272,12,14,,1.0,1.0,,,272,,,,,,0,r1iJvHbkTs7K
1160,1698893559,1698893566,deagu,1698796800,1,0,10,70.0,0,1,354,12,14,,1.0,2.0,,,354,,,,,,0,r1iJvHbkTs7K
1161,1698962692,1698962692,deagu,1698883200,1,0,10,70.0,0,1,325,12,14,,1.0,2.0,,,325,,,,,,0,r1iJvHbkTs7K
1162,1699362967,1699441273,KJSS Rumst,1699228800,3,0,25,18.0,0,1,208,12,14,,,,,,208,,,,,,0,r1iJvHbkTs7K
1163,1699441284,1699441284,KJSS Rumst,1699315200,3,0,25,18.0,0,1,250,12,14,,,,,,250,,,,,,0,r1iJvHbkTs7K
1164,1699467985,1699467985,Herentals,1699401600,3,0,25,18.0,0,3,10,12,13,,6.0,,,,,,,,,,0,r1iJvHbkTs7K
1165,1699469482,1699469482,Herentals,1699401600,3,0,25,18.0,0,3,10,12,13,,6.0,,,,,,,,,,0,r1iJvHbkTs7K
1166,1699471332,1699472650,Herentals,1699401600,3,0,25,18.0,0,3,10,12,13,,6.0,,,"meer letten op RELAX bij:

- setup
- anchor
- release

! laat het gewoon gebeuren en het zit in het midden

denken aan lengte hele schouder rechts naar opzij",,,,,,,0,r1iJvHbkTs7K
1167,1699518613,1699518620,Herentals,1699401600,1,0,10,70.0,0,1,284,12,13,,4.0,,,,284,,,,,,0,r1iJvHbkTs7K
1168,1699647131,1699647131,KJSS Rumst,1699574400,3,0,25,18.0,0,1,200,12,14,,6.0,,,,200,,,,,,0,r1iJvHbkTs7K
1169,1699825279,1699825296,eindhoven,1699660800,10,1,51,18.0,0,3,0,12,14,,,,,Proefpijlen,9,,,,,,0,r1iJvHbkTs7K
1170,1699825279,1699825305,eindhoven,1699660800,10,1,51,18.0,0,3,10,12,14,,,,,,,300.0,,,,,0,r1iJvHbkTs7K
1171,1699825279,1699825309,eindhoven,1699660800,10,1,51,18.0,0,3,10,12,14,,,,,,,298.0,,,,,0,r1iJvHbkTs7K
1172,1699825279,1699825327,eindhoven,1699747200,10,1,51,18.0,0,3,10,12,14,,,,,,,296.0,,,,,0,r1iJvHbkTs7K
1173,1699825589,1699825589,Herentals,1699488000,1,0,10,70.0,0,1,325,12,14,,1.0,,,,325,,,,,,0,r1iJvHbkTs7K
1174,1700038176,1700038176,KJSS Rumst,1699920000,3,0,25,18.0,0,1,356,12,14,,6.0,,,,356,,,,,,0,r1iJvHbkTs7K
1175,1700073490,1700074896,Herentals,1700006400,3,0,25,18.0,0,3,10,12,14,,6.0,,,was met skylon paragon 500!,,,,,,,0,r1iJvHbkTs7K
1176,1700075499,1700075499,Herentals,1700006400,3,0,25,18.0,0,3,10,12,13,,6.0,,,,,,,,,,0,r1iJvHbkTs7K
1177,1700077535,1700077535,Herentals,1700006400,3,0,25,18.0,0,3,10,12,13,,6.0,,,,,,,,,,0,r1iJvHbkTs7K
1178,1700082376,1700082428,Herentals,1700006400,3,0,0,5.0,0,1,225,12,14,,6.0,,,,200,,,,,,0,r1iJvHbkTs7K
1179,1700082392,1700082392,Herentals,1700006400,1,0,10,70.0,0,1,100,12,14,,1.0,,,,100,,,,,,0,r1iJvHbkTs7K
1180,1700159634,1700159634,Herentals,1700092800,3,0,25,18.0,0,3,10,12,14,,6.0,,,,,,,,,,0,r1iJvHbkTs7K
1181,1700161575,1700161575,Herentals,1700092800,3,0,0,5.0,0,1,150,12,14,,6.0,,,,150,,,,,,0,r1iJvHbkTs7K
1182,1700161589,1700166153,Herentals,1700092800,1,0,10,70.0,0,1,50,12,14,,3.0,,,,75,,,,,,0,r1iJvHbkTs7K
1183,1700162234,1700162234,Herentals,1700092800,3,0,25,18.0,0,3,10,12,13,,6.0,,,,,,,,,,0,r1iJvHbkTs7K
1184,1700163665,1700163665,Herentals,1700092800,3,0,25,18.0,0,3,10,12,13,,6.0,,,,,,,,,,0,r1iJvHbkTs7K
1185,1700216652,1700216652,Herentals,1700179200,3,0,25,18.0,0,3,10,12,13,,6.0,,,,,,,,,,0,r1iJvHbkTs7K
1186,1700225698,1700225698,Herentals,1700179200,3,0,25,18.0,0,3,10,12,14,,6.0,,,,,,,,,,0,r1iJvHbkTs7K
1187,1700228169,1700229868,Herentals,1700179200,3,2,25,18.0,0,3,4,12,14,,6.0,,,drukpunt + 1.5 ( test indoormode) = sight 4 toeren uit,,,,,,1.0,0,r1iJvHbkTs7K
1188,1700229857,1700229862,Herentals,1700179200,3,0,25,18.0,0,3,10,12,14,,6.0,,,"matches tegen mister 29, 2x gewonnen met 6 4",,292.0,,,,,0,r1iJvHbkTs7K
1189,1700231483,1700231507,Herentals,1700179200,3,0,0,18.0,0,1,125,12,13,,6.0,,,,161,,,,,,0,r1iJvHbkTs7K
1190,1700337637,1700337650,Strassen,1700265600,3,1,22,18.0,0,3,0,12,14,,,,,Proefpijlen,12,,,,,,0,r1iJvHbkTs7K
